temperature,rainfall,humidity
25.1,30.1,64
10.4,42.6,90
4.3,35.0,57
-4.3,64.1,66
39.5,83.9,63
4.0,142.0,55
-3.5,138.0,90
-1.8,108.9,20
20.8,140.8,95
14.6,39.5,77
18.6,184.1,99
6.9,169.4,77
-8.1,92.7,36
14.6,88.5,64
-5.0,198.8,28
-9.3,47.0,52
3.2,90.0,99
6.7,130.1,47
16.6,31.5,37
16.9,105.2,44
34.9,132.1,86
33.9,23.0,78
7.9,3.7,46
25.4,199.1,63
25.2,67.1,94
-4.1,111.4,51
1.8,103.5,95
0.7,158.2,64
21.2,65.8,62
13.6,32.8,22
9.9,98.3,87
-2.3,174.1,28
27.7,103.4,44
2.8,106.9,85
25.8,140.6,52
17.5,43.3,69
5.4,142.4,81
1.4,97.1,100
15.9,182.8,73
36.8,167.2,51
7.7,124.2,47
16.3,83.6,44
21.2,163.9,62
24.5,144.5,27
1.8,125.7,87
-1.2,97.5,92
-8.8,34.1,58
19.7,180.6,95
-9.0,36.7,70
22.4,78.4,42
1.6,80.0,30
1.5,147.6,88
-2.3,17.0,98
23.9,150.9,40
-3.7,162.2,21
31.2,177.4,87
19.5,90.3,96
28.9,78.8,56
31.0,165.1,60
2.5,96.2,24
33.5,25.4,21
34.8,133.0,65
33.3,49.2,42
2.5,178.3,85
30.8,28.4,60
25.1,192.7,24
37.3,3.4,88
2.7,187.5,59
11.6,109.4,63
-9.3,38.0,23
32.4,91.5,25
21.9,164.8,71
6.6,182.4,31
8.6,129.6,85
9.7,121.0,66
27.5,165.6,44
-3.3,176.2,37
-9.4,29.4,84
15.2,198.3,24
25.9,93.4,52
26.8,117.2,67
39.4,157.9,95
38.7,35.5,46
38.4,91.6,41
27.8,26.5,70
-7.2,23.5,44
32.4,73.6,82
26.0,93.6,86
5.6,100.4,67
22.2,86.6,49
11.8,92.5,51
0.9,120.4,99
22.6,99.4,75
-5.1,7.0,61
30.2,53.7,29
3.4,63.8,44
33.0,73.7,65
6.4,92.8,73
12.1,6.5,81
6.0,175.3,92
38.0,153.2,80
27.8,109.7,23
-5.6,144.7,41
12.1,152.9,37
33.7,82.2,56
16.4,172.5,45
19.8,119.5,47
1.4,171.9,73
35.2,181.1,35
-0.7,136.6,91
38.0,37.5,21
10.1,153.9,35
5.2,87.7,32
36.0,170.5,54
13.3,178.6,59
29.4,28.0,46
37.0,186.2,95
9.5,121.2,74
36.3,160.4,23
36.8,55.7,75
10.1,181.5,91
3.4,55.8,27
11.1,21.5,97
23.1,68.3,88
15.8,156.8,47
-7.4,171.6,83
2.4,72.5,72
34.9,91.2,63
22.3,51.2,22
20.0,103.9,67
24.9,77.9,37
17.6,130.5,74
1.1,164.4,47
-9.3,123.3,28
7.3,148.1,86
17.2,140.4,44
25.8,156.8,35
3.2,78.2,58
25.5,90.5,31
-1.9,87.3,81
19.5,73.8,41
2.0,110.9,65
-6.0,54.0,59
35.6,73.6,38
-9.2,25.4,37
12.3,101.6,25
23.4,64.2,79
1.4,31.2,68
12.7,171.7,66
-5.3,86.3,93
38.6,93.1,35
1.3,102.7,85
-6.2,106.8,30
30.3,166.7,90
6.3,109.2,73
-10.0,119.8,51
15.3,115.3,60
32.0,30.1,75
19.5,15.5,25
0.9,184.4,28
-5.3,3.1,26
7.5,99.6,84
34.6,175.2,40
15.5,119.8,95
28.4,151.8,68
20.7,108.2,60
34.1,82.9,55
28.3,138.3,41
28.4,142.1,26
-7.2,73.6,37
3.9,95.3,69
11.8,4.9,87
37.7,77.0,74
-8.5,93.6,71
31.9,127.9,85
12.6,119.8,84
13.1,116.2,86
21.1,91.8,91
-8.6,16.0,38
27.5,124.2,44
10.7,55.2,87
-0.4,155.1,96
30.8,186.6,79
6.8,37.3,60
9.1,90.1,76
38.7,22.0,29
-9.1,115.2,41
15.8,161.6,91
35.8,42.0,36
33.4,140.8,79
37.7,91.8,99
4.7,87.1,22
3.1,52.0,69
4.8,60.0,51
31.6,147.4,85
32.7,101.6,21
33.9,32.6,51
-2.5,184.7,28
3.1,115.7,46
-5.5,125.7,42
13.1,16.5,74
8.6,129.8,53
3.7,28.2,93
9.1,26.1,62
25.6,132.3,50
27.8,66.7,69
0.7,154.5,54
-9.0,61.6,76
30.3,100.7,25
18.2,19.3,64
35.7,151.7,72
-8.7,169.7,35
35.5,27.2,85
22.9,167.9,21
23.1,6.6,100
16.6,156.9,87
-6.1,118.6,20
-8.5,32.4,88
32.6,160.9,26
34.9,82.5,33
6.3,95.9,80
17.5,59.9,84
34.0,75.5,22
37.9,190.7,83
35.2,17.0,77
6.9,189.1,24
5.6,123.4,71
7.2,50.3,48
1.3,92.9,71
-9.6,29.7,29
33.4,69.6,39
-6.6,53.4,29
5.4,11.0,96
-7.3,128.8,25
28.8,110.3,99
32.9,187.4,70
4.0,121.3,69
-8.9,117.7,85
37.5,12.7,21
5.3,192.6,77
-7.4,131.2,59
-3.3,104.9,29
33.2,32.9,49
8.6,4.2,22
0.7,0.2,70
19.2,109.6,37
18.6,70.5,57
14.9,195.4,60
35.6,100.5,26
11.3,5.0,27
-1.5,102.0,69
13.6,46.6,82
5.5,152.0,60
5.5,178.7,100
24.2,165.1,25
0.7,78.5,48
39.8,144.2,62
17.7,105.9,34
27.1,7.3,69
27.2,161.2,21
25.6,104.8,67
21.6,170.4,64
4.9,48.6,55
4.8,119.8,92
5.2,92.2,41
5.5,33.1,95
22.3,133.0,43
6.6,120.2,49
-7.8,58.0,81
-4.9,37.1,85
39.1,87.8,91
-8.2,89.3,22
29.6,32.5,20
18.1,155.6,69
-1.7,159.7,22
-0.8,155.4,80
8.3,75.0,20
38.5,108.8,74
24.7,157.2,79
28.0,121.9,82
13.1,45.5,53
-5.5,8.7,39
0.3,135.7,88
3.6,75.8,84
9.0,70.6,91
-2.8,70.4,37
14.7,189.3,25
-6.6,182.4,56
37.8,166.2,70
-1.1,88.1,73
7.8,192.7,87
23.9,64.8,72
-9.7,46.9,87
35.8,80.3,36
30.3,108.7,84
39.7,34.1,92
-4.7,115.4,84
36.4,194.4,97
27.2,67.8,64
36.1,134.0,67
-5.6,142.5,68
7.7,130.5,89
37.9,132.0,81
29.2,56.6,41
10.8,97.1,99
8.8,53.7,99
2.9,197.1,82
22.3,131.4,50
1.8,183.3,59
29.9,93.7,28
3.7,108.4,39
0.0,93.0,48
-6.5,107.2,38
-8.2,47.3,30
38.1,60.8,24
38.0,40.1,87
-5.3,59.3,70
26.1,187.7,45
36.0,134.7,75
-5.9,79.5,54
25.8,43.6,81
11.0,96.3,43
10.0,67.8,45
9.4,27.5,78
-2.5,198.2,84
22.7,180.5,23
33.4,41.4,68
10.8,106.7,88
-5.3,60.5,38
31.6,37.7,45
-9.1,2.7,33
4.1,164.3,44
12.8,1.6,62
11.2,154.4,79
24.4,94.0,77
15.1,128.4,95
10.6,161.6,93
10.1,182.4,20
26.0,157.6,61
-6.9,101.1,77
-2.2,18.9,27
14.8,99.6,49
34.1,179.5,80
23.4,121.1,70
13.5,152.9,26
11.8,26.6,40
19.8,182.9,25
7.4,140.0,58
35.6,109.8,92
3.8,22.8,54
38.1,18.8,100
9.6,171.1,37
6.4,193.2,64
15.6,30.7,88
0.3,88.0,33
6.5,135.7,87
19.2,112.2,74
1.4,114.3,88
39.0,36.5,40
6.7,64.2,54
9.8,189.0,82
27.0,50.8,80
36.1,199.5,32
25.0,150.8,76
13.4,64.3,73
5.9,102.4,56
32.4,53.7,81
27.7,118.4,86
6.4,174.0,42
-3.0,155.3,26
9.0,189.9,50
35.6,117.4,99
13.5,175.6,26
-0.1,93.7,94
-4.2,186.1,26
-2.2,37.6,94
23.9,174.2,47
30.8,80.3,28
-2.3,191.1,76
28.2,192.0,58
26.0,34.4,55
0.3,81.9,60
4.8,20.6,80
35.0,31.3,25
7.3,149.6,81
9.0,182.6,64
-7.1,30.0,93
-0.0,171.0,45
-6.8,25.6,50
19.8,144.7,67
21.0,82.0,21
9.2,53.5,64
19.6,87.1,98
28.3,114.5,52
8.5,60.9,94
39.4,98.2,84
6.3,73.6,70
37.3,54.7,29
-6.0,0.7,56
0.1,140.4,25
34.4,191.0,26
16.8,184.9,69
5.7,0.2,48
13.5,104.4,98
-1.8,198.6,97
18.3,1.4,24
14.5,120.4,88
37.4,172.8,93
18.2,156.5,33
33.7,130.3,58
34.6,198.3,36
2.3,79.8,66
-2.0,112.6,90
2.7,12.2,73
0.9,66.9,28
32.2,92.7,39
18.1,141.3,68
0.6,58.8,29
-0.7,14.0,47
1.4,0.2,80
31.8,58.0,89
13.1,78.0,31
15.9,51.9,33
33.4,10.4,84
31.2,194.4,99
15.7,97.1,69
-9.6,124.6,36
-7.2,45.2,91
7.3,82.9,32
32.2,156.9,47
-2.2,142.1,76
-9.9,115.2,49
31.1,33.3,29
4.3,27.9,97
10.2,4.4,92
-2.7,109.5,92
34.7,42.8,29
-8.1,111.0,37
37.3,67.9,67
27.0,11.7,91
29.7,104.1,85
37.7,138.6,80
-8.8,58.2,77
20.2,87.8,91
6.9,38.1,82
34.8,59.6,48
15.1,164.1,85
29.4,165.3,79
19.0,79.4,60
0.9,189.3,57
9.0,138.3,56
16.8,59.0,87
-6.4,146.0,41
32.8,156.0,53
0.6,55.5,76
37.4,71.1,43
-7.7,192.6,41
-1.1,128.7,21
20.7,29.7,57
25.4,166.8,85
-2.9,148.9,72
34.5,134.6,98
27.1,1.3,94
24.9,195.9,82
17.7,162.0,98
29.5,162.0,89
2.8,36.4,58
30.8,103.5,38
26.4,72.9,100
10.0,101.7,52
13.9,40.7,93
9.3,35.8,30
22.3,60.1,46
22.8,130.5,64
30.9,145.8,93
37.4,121.5,90
-1.4,23.4,67
11.5,84.8,64
36.8,79.3,91
1.3,140.1,71
-1.5,102.7,92
-5.4,164.4,23
-9.8,23.8,85
-6.9,110.1,74
-6.0,168.8,78
5.5,92.4,64
38.8,138.6,92
35.8,153.0,99
39.5,4.3,21
18.0,44.3,21
31.6,5.8,97
16.6,124.9,27
8.4,74.6,69
-9.1,99.4,78
-2.9,65.1,74
36.4,56.7,76
36.8,172.2,85
12.4,65.9,33
6.3,63.3,83
10.2,51.8,49
24.5,137.9,38
36.8,91.6,70
4.8,130.9,80
19.8,24.5,43
27.0,110.1,27
20.0,192.8,22
-3.9,154.3,22
6.0,40.6,53
34.0,34.8,75
32.5,86.0,96
6.3,111.5,49
19.1,168.6,79
6.1,111.3,65
1.2,48.6,44
10.0,11.7,50
20.0,131.0,76
29.5,184.7,75
-0.2,151.0,85
28.0,131.9,54
-4.0,33.0,37
-4.3,177.8,25
2.2,199.4,27
20.7,35.9,88
8.2,178.3,93
-0.7,146.6,41
23.5,37.9,46
10.9,65.9,69
13.0,84.9,100
28.3,43.7,57
22.2,2.5,36
29.5,190.3,91
-7.3,192.5,33
-5.7,178.2,72
-2.0,138.9,27
30.4,137.6,90
24.5,107.8,27
-2.3,165.2,91
29.8,114.0,28
0.4,188.8,76
33.0,175.3,68
36.5,90.4,44
12.8,45.0,66
12.1,127.5,22
-9.7,52.6,73
35.1,115.5,39
13.9,125.2,93
23.4,68.5,32
13.9,85.7,96
-5.6,91.7,21
28.9,51.3,71
1.4,147.4,98
-4.3,189.6,35
14.5,97.8,57
-7.5,143.7,64
38.5,123.6,34
11.2,168.8,32
2.9,67.5,58
33.7,119.4,89
25.8,126.8,26
14.6,95.7,72
15.3,64.7,47
13.1,117.5,41
-1.4,66.6,69
30.2,163.5,87
14.4,78.5,45
38.3,61.3,28
-5.7,163.2,81
8.6,153.6,47
23.7,186.5,27
27.6,177.7,36
-2.6,88.2,93
39.1,199.0,76
19.9,103.4,21
36.3,53.0,41
-8.7,110.1,47
34.3,118.8,38
7.0,32.5,65
16.9,141.6,34
10.6,199.9,74
0.6,19.3,64
20.1,84.7,91
-2.6,10.0,75
-4.0,71.5,75
23.8,94.8,22
6.7,192.2,73
18.3,12.7,22
9.2,195.9,35
29.4,133.4,84
15.8,165.7,76
39.6,119.2,43
31.6,177.6,25
17.9,34.9,47
25.4,153.5,94
-5.9,145.0,94
32.6,196.0,27
6.7,77.4,42
-0.5,105.7,32
2.2,102.1,42
-4.5,76.5,86
15.7,26.5,40
27.4,6.8,62
3.8,22.6,95
15.7,48.7,66
14.8,71.3,41
32.9,80.0,74
27.1,28.0,21
3.2,76.5,87
28.9,102.6,80
24.5,131.8,38
-4.8,10.9,20
-9.0,12.8,91
15.9,170.1,89
14.8,62.8,83
0.8,73.3,58
26.0,155.2,81
22.4,164.9,79
1.9,31.5,68
21.7,96.9,79
18.7,90.0,97
-6.7,124.0,93
10.9,9.2,89
31.8,130.4,76
14.4,83.3,27
-6.0,78.4,70
-9.8,63.4,56
12.8,115.0,75
8.2,10.3,71
5.8,196.1,57
29.1,66.6,35
-6.5,19.3,67
3.4,132.2,87
28.0,156.6,33
15.3,83.0,69
-1.6,178.4,95
-0.6,23.3,98
29.4,52.4,90
-7.8,38.3,73
-1.4,61.8,21
13.2,14.7,76
-6.7,49.3,56
39.9,179.6,38
6.0,38.6,24
-8.0,174.8,61
21.4,60.6,23
27.1,110.6,36
8.8,46.3,80
23.7,153.4,54
32.6,13.7,73
24.3,7.3,40
31.1,20.1,29
34.0,148.2,35
37.7,41.1,88
19.9,175.2,51
13.5,0.4,98
32.1,125.4,65
35.3,148.9,42
8.9,107.0,32
8.2,188.3,45
29.0,120.1,24
9.5,12.1,98
37.0,1.0,28
20.3,72.2,44
-3.6,191.2,49
26.8,109.5,98
11.8,48.7,86
3.1,75.9,73
-7.8,41.1,56
23.5,64.4,60
23.4,171.5,96
20.0,139.2,73
9.2,105.8,98
-8.6,157.6,71
15.4,1.2,33
38.5,153.4,53
-10.0,148.5,32
-2.9,132.1,77
6.3,159.9,80
9.9,28.1,57
20.7,87.6,57
1.9,33.6,89
5.0,150.4,53
-4.2,146.0,24
18.5,76.0,53
16.7,176.7,36
14.2,153.8,97
6.1,199.3,83
5.7,14.8,33
33.5,7.6,93
27.8,134.1,25
32.0,136.1,78
7.7,25.4,27
32.8,102.3,45
4.6,106.1,46
-5.3,56.0,74
24.2,198.0,42
24.6,131.2,81
12.5,88.5,87
22.6,30.3,48
8.7,192.1,59
16.7,14.3,24
19.1,99.0,86
36.3,43.4,34
25.7,93.8,42
3.1,10.8,71
4.4,120.4,62
34.6,97.7,39
20.4,152.6,63
-0.7,26.9,41
11.5,108.5,85
21.5,91.0,84
11.0,168.1,48
16.6,196.9,95
8.6,182.2,85
38.5,194.2,29
6.8,34.6,56
37.1,104.7,62
12.4,192.7,55
35.2,75.5,58
32.3,119.7,32
-7.7,190.8,29
15.0,108.5,21
0.2,151.3,68
29.5,139.3,88
37.1,185.3,77
2.8,135.5,71
18.8,99.4,35
-5.5,166.6,38
34.3,119.6,88
-8.9,77.8,22
2.9,184.4,27
-0.2,48.3,41
18.5,192.5,96
-1.0,36.1,89
4.2,182.4,74
26.0,106.5,77
29.9,11.3,66
16.4,24.2,65
13.5,68.9,28
15.0,112.6,97
21.6,137.6,66
22.9,176.7,43
-1.2,151.5,94
23.9,68.2,24
-1.3,25.7,97
9.9,139.8,40
38.4,156.2,84
39.3,109.0,89
7.9,101.7,42
4.4,8.5,86
-2.5,67.1,83
37.5,129.5,20
21.1,6.3,93
1.1,38.7,49
34.9,142.3,34
15.9,173.9,32
18.0,13.3,27
4.5,21.7,99
2.3,176.9,92
7.4,146.3,60
14.0,178.6,84
34.9,80.5,21
14.7,34.3,83
-6.6,189.4,82
21.1,84.6,70
5.8,142.9,44
6.7,102.9,31
-4.3,44.7,41
26.2,94.6,58
34.2,79.2,83
34.3,188.8,60
33.6,27.4,90
18.3,22.4,59
26.0,161.5,52
6.7,11.3,89
26.5,143.6,84
19.9,104.5,40
39.4,164.9,80
-2.9,75.0,89
13.9,38.9,63
38.0,35.7,50
16.0,24.8,100
21.6,122.0,85
7.7,32.2,74
5.3,124.7,83
14.9,188.9,46
11.3,194.1,68
24.1,88.7,43
8.5,176.8,39
2.3,70.1,50
3.5,28.8,60
33.9,11.9,100
15.2,189.0,56
5.7,85.1,76
18.2,143.3,24
20.0,64.3,92
-5.8,105.5,80
39.1,177.0,48
-7.9,3.5,45
17.3,180.2,70
-6.8,11.4,99
2.9,29.8,67
22.2,159.0,20
-4.7,35.4,62
-9.1,0.6,39
-2.4,11.8,37
7.8,193.9,87
24.4,74.0,73
9.0,21.9,90
25.9,77.2,64
10.4,110.3,64
-7.3,138.2,26
12.6,150.9,100
34.0,185.4,60
-5.6,27.0,100
26.8,63.4,82
-5.9,169.2,29
-7.4,153.7,89
-4.8,108.9,85
7.7,26.3,73
-5.0,148.8,44
27.4,44.3,92
-7.0,125.2,87
24.3,112.7,70
16.7,83.6,86
9.5,135.7,46
18.2,141.7,72
25.5,37.6,28
5.2,17.0,34
18.0,124.0,92
4.8,37.8,94
33.1,156.3,32
40.0,5.8,77
33.0,70.2,64
-2.6,134.4,46
27.2,133.8,63
0.1,43.5,53
8.9,7.1,24
-8.1,81.3,31
29.2,21.1,20
24.7,8.6,25
10.5,170.5,48
36.5,106.0,53
30.3,65.1,30
13.2,117.4,88
-2.7,46.1,30
26.4,142.1,89
21.0,167.6,20
-8.2,132.5,53
10.5,87.1,52
26.2,62.9,39
39.1,157.5,32
-2.1,198.1,48
3.5,151.5,87
32.7,194.8,98
7.9,28.2,42
19.6,36.5,26
33.5,30.0,93
12.1,90.3,37
-0.1,27.3,76
-9.8,120.0,57
-5.2,62.8,64
19.4,3.8,70
-4.5,6.2,20
19.7,2.4,71
5.6,103.9,21
25.4,27.2,26
19.5,15.0,55
4.8,130.1,40
-8.3,45.4,55
32.6,195.2,79
2.8,105.4,30
32.0,100.4,93
38.0,109.1,29
25.6,110.8,55
8.6,188.1,76
8.3,134.2,20
30.7,60.5,51
6.5,59.2,73
7.1,89.9,91
4.2,187.8,76
-8.1,192.2,84
20.2,108.1,47
-1.1,95.7,77
32.2,146.0,33
27.3,51.9,64
21.0,52.7,43
8.6,4.2,34
33.1,170.1,91
34.4,109.2,67
0.4,42.3,91
35.0,65.6,62
6.3,28.9,87
38.7,88.2,77
3.5,153.4,46
18.6,5.6,38
17.1,49.5,47
34.3,39.7,37
11.8,46.9,96
3.5,80.3,76
13.0,84.1,84
-5.8,14.1,96
31.7,109.1,50
-1.6,41.0,41
30.0,161.1,71
-4.6,170.4,33
14.8,137.4,65
8.1,133.8,24
33.2,86.5,40
25.2,170.7,45
30.4,28.8,41
7.2,78.3,20
15.1,143.5,85
37.0,176.1,81
39.8,135.2,51
-6.1,130.5,64
-3.3,184.4,81
14.6,67.6,43
27.5,133.6,32
9.4,131.0,90
38.3,192.6,65
15.5,112.8,60
-7.2,194.9,61
24.3,91.6,100
22.9,26.0,51
5.1,18.6,57
6.5,150.5,48
29.6,51.9,41
24.5,36.8,95
2.1,47.3,26
6.0,7.4,71
37.7,193.7,72
14.5,199.0,28
4.7,177.8,69
33.7,25.7,46
18.2,5.7,96
39.0,162.6,33
38.6,66.5,54
-9.5,75.5,54
22.5,136.7,53
6.8,43.6,78
-3.9,167.6,77
37.3,38.9,47
4.1,65.2,31
-4.7,195.8,56
39.4,74.2,69
5.5,48.0,72
36.2,196.4,97
18.3,143.0,86
6.1,183.5,67
19.0,95.8,82
-9.3,136.6,64
10.7,140.4,20
7.8,177.5,63
22.3,49.0,44
-8.1,195.2,73
22.2,190.9,32
2.0,17.3,31
20.3,160.8,26
27.2,184.7,62
34.3,197.4,81
37.9,162.7,30
-5.8,25.0,53
22.9,179.6,24
10.7,97.5,29
18.7,140.8,75
8.7,67.8,80
39.7,133.1,82
-2.8,58.7,26
0.9,96.4,74
10.3,12.0,33
-3.2,16.0,75
26.0,80.4,54
13.4,2.6,30
18.0,84.0,41
28.4,89.9,64
0.4,46.3,40
12.1,12.8,45
33.6,52.0,42
-0.0,184.2,28
2.4,30.2,21
24.5,69.9,25
14.2,90.7,42
-1.9,42.3,70
6.3,192.4,64
31.6,136.3,24
24.8,94.4,71
25.4,138.4,41
36.4,173.8,92
6.1,141.8,68
25.9,187.4,74
31.6,75.9,91
2.1,16.3,46
-0.0,63.0,35
-4.7,99.9,28
35.1,15.3,35
19.6,143.1,59
38.5,171.8,25
24.9,122.0,100
23.9,116.3,62
12.5,92.3,83
6.7,182.8,30
34.8,151.3,25
25.5,88.1,50
2.9,163.6,44
33.1,185.0,83
34.2,125.3,48
25.8,41.9,22
15.4,178.9,74
26.4,78.6,67
5.0,98.9,100
32.4,5.7,52
34.8,127.9,37
-3.3,136.1,86
-3.6,144.7,71
16.8,176.1,45
0.7,160.6,94
-4.3,72.7,66
28.4,169.4,47
27.7,170.5,38
15.6,52.0,78
20.2,106.5,34
23.5,134.4,69
22.6,77.7,95
-6.7,81.8,52
31.3,97.5,32
-8.9,125.7,81
0.8,5.1,99
3.2,174.1,58
31.1,131.6,50
16.4,114.9,35
9.2,100.2,70
-9.4,164.9,96
-8.5,93.7,51
22.0,140.9,43
6.2,108.8,94
35.6,7.5,66
18.6,179.5,53
23.4,25.3,22
-9.2,67.8,66
34.0,11.3,74
-7.2,73.6,40
-9.6,148.6,31
22.7,100.6,99
-4.4,158.8,68
22.8,166.5,65
-9.9,192.6,24
14.8,40.3,56
13.7,178.6,77
23.4,55.3,90
25.0,33.6,39
2.3,114.3,96
-1.1,135.2,54
9.5,181.4,41
3.1,84.9,75
38.4,13.7,49
9.8,144.8,50
16.8,54.9,82
-9.0,101.3,46
-9.8,59.8,88
7.3,169.6,72
29.6,89.6,65
3.8,164.6,49
12.1,86.2,75
-3.7,45.0,40
-8.5,104.5,92
-2.7,55.8,47
29.9,52.4,87
-5.6,105.5,63
-1.3,2.4,38
10.7,187.9,53
-0.1,163.2,27
19.4,37.5,90
30.7,33.0,55
16.1,50.6,92
13.8,104.8,68
34.3,86.0,27
11.8,33.5,85
-1.9,149.9,91
38.7,102.7,59
13.2,142.2,78
7.2,101.8,36
-2.7,58.7,77
-4.7,65.7,43
17.0,78.4,59
6.7,125.6,39
29.7,38.2,81
-5.2,183.2,97
-6.2,165.2,61
31.4,194.4,27
8.6,70.1,66
1.6,84.2,35
9.3,0.2,27
-5.3,27.7,40
12.8,105.9,57
-2.3,83.2,94
29.4,38.6,88
38.2,114.6,88
6.0,176.2,72
26.7,124.0,28
-8.2,24.4,75
2.5,160.3,59
22.4,80.8,52
5.8,197.8,78
-8.3,130.9,74
28.7,156.1,34
7.3,30.4,32
1.6,27.9,66
28.0,60.6,44
34.8,102.2,34
4.0,199.2,27
24.7,39.3,74
-5.0,165.4,24
0.2,54.8,56
29.1,189.2,83
1.4,111.6,92
19.5,17.6,59
23.7,93.6,58
-4.8,80.5,37
23.9,176.1,44
7.4,170.6,45
38.5,20.4,46
5.4,7.9,34
5.0,62.3,72
17.3,166.1,30
13.0,69.7,87
35.6,82.5,73
25.5,125.8,23
39.7,13.9,76
9.0,32.7,89
-9.6,39.9,86
35.6,190.0,82
-2.2,158.5,32
19.2,169.4,26
3.6,200.0,40
0.9,199.3,59
17.1,55.1,68
33.9,74.6,29
-2.5,68.3,98
32.7,105.4,87
27.0,115.1,53
19.3,17.6,86
39.4,88.4,79
10.8,38.4,78
14.8,172.5,49
-2.2,57.4,77
-8.6,62.7,35
31.3,75.5,33
15.4,40.1,42
6.3,35.1,53
21.3,64.8,78
-1.8,129.7,49
-10.0,36.2,91
27.6,134.3,64
-4.3,59.3,59
-1.0,180.9,88
24.0,161.5,91
-0.7,19.2,34
1.3,72.2,34
-2.6,136.3,60
22.2,90.4,34
2.7,23.4,93
-1.7,70.0,33
29.2,72.5,42
1.0,41.4,53
4.2,102.0,24
27.1,147.9,50
21.2,84.1,23
16.8,10.1,71
14.5,77.8,77
-8.3,131.4,51
-7.4,30.2,75
21.7,148.6,45
24.2,173.7,80
-6.8,97.6,44
-2.2,6.2,90
14.1,172.5,67
32.0,69.1,20
12.6,14.5,23
35.9,55.0,44
24.4,140.7,67
-3.8,26.1,87
23.6,171.7,97
32.8,58.1,61
13.1,101.9,77
2.0,175.5,21
8.0,121.0,74
38.8,148.1,48
-2.2,87.8,39
-4.7,149.5,59
5.7,37.5,47
22.7,156.6,91
-7.8,158.0,24
18.7,149.0,31
8.9,65.9,39
16.7,193.4,26
1.8,146.3,56
-4.2,184.8,22
8.0,1.9,80
40.0,135.8,90
11.4,58.7,24
23.4,121.0,95
-9.4,156.2,34
7.8,139.7,87
-6.4,62.2,89
6.4,82.3,77
17.8,109.8,85
14.2,83.9,99
12.0,58.6,43
20.6,188.1,65
26.6,69.4,79
10.3,34.4,93
-1.0,134.2,95
26.1,15.7,85
1.1,101.9,58
35.6,100.3,93
33.6,114.2,28
9.1,120.7,34
-9.6,10.0,67
7.2,54.7,72
12.6,64.5,85
12.6,135.0,20
-4.7,105.1,35
10.8,59.8,84
14.4,167.1,69
26.5,31.9,50
39.4,87.9,28
3.7,35.7,58
5.7,101.7,67
-6.5,123.9,70
27.9,44.3,91
-7.7,131.6,33
-6.4,138.2,82
-6.6,172.4,71
7.6,76.6,97
-7.7,186.3,47
12.2,154.0,78
34.7,185.5,24
6.5,74.6,41
35.2,133.5,55
17.8,193.0,69
13.3,61.1,92
-9.1,13.8,22
-1.7,143.8,41
-0.8,60.8,44
2.9,128.2,82
21.1,70.0,90
34.1,29.5,79
-5.4,72.3,90
1.4,179.2,61
21.5,122.3,43
33.5,86.2,61
3.0,117.2,66
18.7,14.3,79
-0.2,48.5,56
16.9,16.3,91
16.2,93.9,41
11.9,68.3,88
16.2,93.7,62
12.6,97.8,24
33.1,41.2,93
21.5,97.4,86
40.0,5.1,50
25.6,146.4,55
40.0,136.7,47
30.5,28.5,95
0.6,100.4,99
0.9,36.7,58
11.8,71.9,61
7.7,166.9,27
21.2,190.3,44
10.4,132.5,43
27.0,104.3,67
11.3,27.0,27
32.7,54.0,58
19.8,152.9,36
30.5,155.7,92
-1.3,56.2,26
29.4,180.8,51
15.4,60.0,74
-1.0,158.1,87
3.3,14.3,43
20.8,127.8,43
18.7,1.1,60
33.0,5.9,38
-5.2,7.9,47
5.3,61.5,89
9.0,63.7,49
-5.8,184.1,32
28.9,18.9,24
-3.3,176.5,67
6.8,106.4,68
10.7,177.5,73
38.0,42.2,45
7.7,128.9,93
-3.3,47.2,22
4.0,121.7,51
31.9,178.3,58
38.8,0.7,71
39.2,84.7,73
26.8,24.3,49
26.7,54.0,73
10.2,113.9,44
20.8,189.7,22
7.0,165.7,61
14.2,167.8,65
-7.6,76.7,47
27.4,24.2,30
-7.2,196.6,71
26.8,159.6,48
21.1,163.3,59
35.9,26.2,33
21.5,101.9,74
21.9,75.0,82
27.7,188.4,63
-9.4,107.6,94
-7.4,84.5,62
34.7,126.5,80
38.8,163.7,77
-4.4,136.3,61
19.0,11.5,80
38.7,2.9,83
28.3,180.1,96
26.2,189.7,61
-7.4,187.3,76
34.1,59.1,39
30.8,147.6,70
-4.0,163.1,79
32.7,28.3,66
39.6,134.6,88
-5.2,118.3,33
27.3,110.5,85
-3.2,195.9,63
27.2,114.4,74
-5.5,108.3,38
25.0,127.1,59
25.5,142.4,60
1.7,39.5,29
-0.8,152.7,78
30.9,171.2,65
-2.5,58.5,31
22.6,29.7,27
32.0,164.5,40
9.3,109.5,87
14.5,100.9,100
1.0,154.7,73
20.7,196.5,42
36.6,165.8,84
19.9,48.8,28
-9.6,127.1,63
19.8,125.8,50
12.0,57.6,76
37.7,183.0,94
2.0,13.1,73
18.3,15.3,73
-4.0,173.8,89
4.1,63.1,51
-5.4,140.6,63
28.4,126.7,87
3.1,154.2,52
29.2,53.5,67
38.6,28.0,52
12.9,85.2,65
22.9,88.3,34
30.4,22.8,31
33.8,126.4,61
30.6,92.1,47
-5.8,164.3,31
22.7,94.4,20
35.8,98.6,49
28.0,144.6,60
